guest_id,segment_id,segment_name,length_of_stay,party_size,adr,is_family,is_couple,is_solo
785,3,Premium Couples,1.0,1.0,149.9179242248604,False,True,False
786,0,Budget Solo Travelers,1.0,1.0,55.14371223590145,False,False,True
787,0,Budget Solo Travelers,1.0,1.0,77.57961396074263,False,False,True
788,1,Planned Leisure Couples,5.0,1.0,65.60980838609964,False,True,False
789,1,Planned Leisure Couples,4.0,2.0,93.90756249209076,False,True,False
790,3,Premium Couples,3.0,1.0,143.90138899651072,True,True,False
791,4,Luxury Families,4.0,3.0,265.8479870353028,True,True,False
792,5,Last-Minute City Breakers,1.0,2.0,61.38997688740153,False,True,False
793,4,Luxury Families,2.0,3.0,202.02873080259403,False,False,False
794,2,Early Planners,2.0,2.0,50.916932117433184,False,True,True
795,0,Budget Solo Travelers,3.0,1.0,78.61407229821499,False,False,True
796,2,Early Planners,4.0,2.0,96.59496280997544,False,False,False
797,6,Last-Minute City Breakers,2.0,1.0,64.49397862356855,False,True,False
798,1,Planned Leisure Couples,3.0,2.0,69.04120669165012,False,True,False
799,2,Early Planners,1.0,1.0,109.93147633233914,False,True,False
800,4,Luxury Families,2.0,3.0,118.55903526627392,True,True,False
801,3,Premium Couples,2.0,1.0,105.95461098069208,False,True,False
802,4,Luxury Families,3.0,2.0,253.490447239839,False,True,False
803,1,Planned Leisure Couples,4.0,1.0,60.19529771656392,False,True,False
804,5,Last-Minute City Breakers,1.0,1.0,34.754261849106726,False,False,True
805,5,Last-Minute City Breakers,1.0,2.0,119.37858946949473,False,True,False
806,3,Premium Couples,3.0,2.0,104.21284147190492,False,True,False
807,1,Planned Leisure Couples,4.0,1.0,49.172251339507014,False,True,True
808,2,Early Planners,2.0,2.0,91.27834223846979,False,False,True
809,1,Planned Leisure Couples,5.0,1.0,86.56021299157956,False,True,False
810,2,Early Planners,2.0,2.0,92.42207875065336,False,True,False
811,2,Early Planners,2.0,2.0,69.10817669397494,False,False,False
812,6,Last-Minute City Breakers,1.0,2.0,90.61812288793523,False,True,False
813,2,Early Planners,2.0,2.0,81.5177121429756,False,True,False
814,2,Early Planners,3.0,1.0,78.98053757708517,False,False,False
815,2,Early Planners,2.0,1.0,63.33257065093141,True,True,False
816,1,Planned Leisure Couples,5.0,2.0,102.48261623935053,False,True,False
817,4,Luxury Families,4.0,3.0,173.20025351273614,False,False,False
818,6,Last-Minute City Breakers,1.0,1.0,41.034524947296916,False,True,False
819,4,Luxury Families,5.0,3.0,141.29939749703829,False,False,False
820,4,Luxury Families,3.0,3.0,165.65537810143078,True,True,False
821,5,Last-Minute City Breakers,2.0,1.0,79.87445440356822,False,True,False
822,2,Early Planners,2.0,1.0,90.44627351237486,False,False,False
823,4,Luxury Families,4.0,2.0,115.49295754971189,False,False,False
824,4,Luxury Families,2.0,3.0,173.01240294021522,False,False,False
825,6,Last-Minute City Breakers,1.0,2.0,71.61571295067394,False,True,False
826,7,Extended Stay Guests,10.0,2.0,108.6549505241974,False,True,True
827,1,Planned Leisure Couples,6.0,2.0,95.16083098360293,False,False,False
828,1,Planned Leisure Couples,4.0,2.0,80.3470859802607,False,True,False
829,4,Luxury Families,1.0,3.0,215.55245515917963,True,True,False
830,6,Last-Minute City Breakers,3.0,1.0,86.4248217361408,False,True,False
831,0,Budget Solo Travelers,1.0,1.0,65.35470120156182,False,False,True
832,5,Last-Minute City Breakers,4.0,2.0,91.63683670497697,False,True,False
833,3,Premium Couples,2.0,1.0,101.19897226204031,False,True,False
834,4,Luxury Families,3.0,3.0,215.18577106126284,False,True,False
835,4,Luxury Families,4.0,2.0,162.40524541299317,False,False,False
836,3,Premium Couples,3.0,2.0,70.6777385844531,False,True,False
837,3,Premium Couples,2.0,2.0,118.32916320127738,False,False,False
838,2,Early Planners,3.0,1.0,107.88096409251527,False,True,False
839,5,Last-Minute City Breakers,2.0,2.0,73.98991312612051,False,True,True
840,5,Last-Minute City Breakers,2.0,1.0,65.43437296279637,False,False,False
841,0,Budget Solo Travelers,1.0,1.0,87.17911119230686,False,False,True
842,5,Last-Minute City Breakers,2.0,2.0,96.82283363112182,False,True,False
843,6,Last-Minute City Breakers,2.0,1.0,80.13361342919521,False,True,False
844,1,Planned Leisure Couples,8.0,1.0,82.7569030226811,False,True,False
845,4,Luxury Families,1.0,3.0,113.41840177776562,True,False,False
846,0,Budget Solo Travelers,2.0,1.0,97.69723172006641,False,False,True
847,6,Last-Minute City Breakers,2.0,1.0,82.11055039753833,False,True,False
848,3,Premium Couples,4.0,1.0,128.48882024409522,False,True,False
849,3,Premium Couples,3.0,1.0,116.6272556775097,False,True,False
850,2,Early Planners,3.0,1.0,102.12057009355452,False,True,False
851,0,Budget Solo Travelers,1.0,1.0,57.247980732423805,False,False,True
852,3,Premium Couples,4.0,2.0,139.38306010322592,False,True,True
853,2,Early Planners,2.0,2.0,106.24452489453178,False,False,False
854,3,Premium Couples,2.0,1.0,146.98991114034655,False,True,False
855,3,Premium Couples,2.0,2.0,112.90628716511085,False,True,False
856,3,Premium Couples,3.0,1.0,102.11614073385199,False,False,False
857,3,Premium Couples,1.0,1.0,129.30241200078174,False,True,False
858,4,Luxury Families,2.0,3.0,171.255528386758,True,False,False
859,1,Planned Leisure Couples,4.0,2.0,94.33904861671896,False,False,False
860,6,Last-Minute City Breakers,1.0,2.0,93.84418786408602,False,True,False
861,0,Budget Solo Travelers,2.0,1.0,74.45594427216619,False,False,True
862,1,Planned Leisure Couples,4.0,2.0,116.89780155678457,False,True,False
863,0,Budget Solo Travelers,1.0,1.0,58.157928240941274,False,False,True
864,1,Planned Leisure Couples,4.0,1.0,77.65075539530814,False,False,False
865,1,Planned Leisure Couples,6.0,1.0,99.90140431248005,False,True,False
866,2,Early Planners,2.0,1.0,92.0188929628682,False,True,False
867,3,Premium Couples,2.0,1.0,120.35751486205433,False,True,False
868,7,Extended Stay Guests,10.0,2.0,108.15339474911448,False,True,False
869,3,Premium Couples,3.0,2.0,130.98922062382562,False,True,False
870,3,Premium Couples,3.0,2.0,92.96180014656895,False,False,False
871,6,Last-Minute City Breakers,1.0,1.0,87.88064531168258,False,True,False
872,3,Premium Couples,3.0,2.0,120.81096439113664,False,True,False
873,0,Budget Solo Travelers,2.0,1.0,69.4894494907062,False,False,True
874,3,Premium Couples,4.0,2.0,130.56658114079852,False,True,False
875,6,Last-Minute City Breakers,3.0,1.0,83.11251835289738,True,True,False
876,1,Planned Leisure Couples,3.0,2.0,79.57016224763413,False,True,True
877,0,Budget Solo Travelers,1.0,1.0,69.69222000664418,False,False,True
878,3,Premium Couples,4.0,1.0,123.16850868835034,False,True,True
879,5,Last-Minute City Breakers,1.0,1.0,97.93651298369532,False,True,False
880,2,Early Planners,2.0,1.0,80.41150342595476,False,True,False
881,3,Premium Couples,3.0,1.0,149.160693872409,False,True,False
882,6,Last-Minute City Breakers,1.0,1.0,80.49425992542716,False,True,False
883,6,Last-Minute City Breakers,1.0,2.0,74.03245193524945,False,True,False
884,1,Planned Leisure Couples,7.0,2.0,52.943445252885425,False,True,False
885,2,Early Planners,1.0,1.0,76.72417349822426,False,True,False
886,3,Premium Couples,2.0,2.0,81.04521710442214,False,True,False
887,3,Premium Couples,3.0,2.0,120.36783198642361,False,True,False
888,3,Premium Couples,2.0,2.0,95.26293398969213,False,False,False
889,1,Planned Leisure Couples,6.0,1.0,62.48310913457063,False,True,False
890,5,Last-Minute City Breakers,1.0,1.0,85.28552268002137,False,False,False
891,6,Last-Minute City Breakers,3.0,2.0,69.80558202175214,False,True,False
892,2,Early Planners,3.0,1.0,99.66686719748232,False,True,True
893,1,Planned Leisure Couples,6.0,2.0,97.65575989146565,False,True,False
894,3,Premium Couples,3.0,1.0,122.65763625607346,False,True,False
895,1,Planned Leisure Couples,3.0,1.0,75.71081088012288,False,False,False
896,1,Planned Leisure Couples,2.0,1.0,100.51919178444551,False,True,True
897,2,Early Planners,4.0,2.0,94.08207175366579,False,True,False
898,3,Premium Couples,1.0,2.0,100.70014699688711,False,True,False
899,4,Luxury Families,3.0,3.0,153.13616357570345,False,False,False
900,1,Planned Leisure Couples,2.0,1.0,78.32894369910355,False,True,False
901,6,Last-Minute City Breakers,1.0,3.0,84.53701146677129,False,True,False
902,1,Planned Leisure Couples,6.0,1.0,117.48605706150744,False,True,False
903,6,Last-Minute City Breakers,1.0,2.0,61.00080014912298,False,False,False
904,0,Budget Solo Travelers,2.0,1.0,66.61184628672679,False,False,True
905,6,Last-Minute City Breakers,1.0,2.0,95.43991793730575,False,True,False
906,3,Premium Couples,4.0,2.0,135.81313559133682,False,True,False
907,5,Last-Minute City Breakers,1.0,2.0,79.43050931954284,False,True,False
908,2,Early Planners,1.0,2.0,83.14148922752891,False,True,False
909,1,Planned Leisure Couples,6.0,1.0,127.47712026302506,False,True,False
910,5,Last-Minute City Breakers,2.0,1.0,106.17828780306681,False,False,True
911,0,Budget Solo Travelers,5.0,1.0,83.96681566935754,False,False,True
912,5,Last-Minute City Breakers,1.0,1.0,94.42556035658197,False,True,True
913,7,Extended Stay Guests,14.0,2.0,58.59964082327699,False,True,False
914,3,Premium Couples,2.0,2.0,83.82613112802476,False,False,False
915,2,Early Planners,2.0,2.0,108.57620889354926,False,True,False
916,0,Budget Solo Travelers,1.0,1.0,68.15444821986993,False,False,True
917,7,Extended Stay Guests,10.0,3.0,104.23829477090487,False,True,False
918,2,Early Planners,2.0,2.0,78.38628631012467,False,False,False
919,0,Budget Solo Travelers,2.0,1.0,74.49322899296665,False,False,True
920,4,Luxury Families,3.0,2.0,197.31732038028346,False,False,False
921,4,Luxury Families,1.0,3.0,198.12548713963847,False,False,False
922,2,Early Planners,3.0,1.0,102.78652883139824,False,True,False
923,1,Planned Leisure Couples,5.0,2.0,81.94304145727794,False,False,False
924,5,Last-Minute City Breakers,1.0,1.0,113.30859964876944,False,True,False
925,2,Early Planners,4.0,1.0,91.32518067673986,False,True,False
926,3,Premium Couples,3.0,1.0,135.36638016667274,False,True,False
927,2,Early Planners,1.0,2.0,99.69120542231707,False,True,False
928,4,Luxury Families,3.0,2.0,212.33931402401424,False,False,False
929,6,Last-Minute City Breakers,1.0,2.0,117.3220447169949,False,True,False
930,1,Planned Leisure Couples,5.0,1.0,76.09289709492872,False,True,False
931,3,Premium Couples,1.0,2.0,82.87859043836599,False,True,False
932,1,Planned Leisure Couples,7.0,1.0,73.80287913013683,False,True,False
933,1,Planned Leisure Couples,3.0,1.0,85.47244233671115,False,True,False
934,5,Last-Minute City Breakers,1.0,1.0,61.48025189867783,False,True,True
935,4,Luxury Families,3.0,1.0,190.64762870432398,True,False,False
936,3,Premium Couples,4.0,2.0,113.68632245625163,False,True,False
937,2,Early Planners,2.0,2.0,71.51065270776957,False,True,False
938,3,Premium Couples,3.0,1.0,117.26822179951826,False,True,False
939,3,Premium Couples,4.0,2.0,155.02777650208108,False,True,False
940,5,Last-Minute City Breakers,2.0,1.0,116.31142592798919,False,True,True
941,5,Last-Minute City Breakers,1.0,1.0,65.94461179233554,False,True,False
942,6,Last-Minute City Breakers,1.0,1.0,84.45105511670663,False,True,False
943,3,Premium Couples,2.0,2.0,107.03095468644437,False,True,True
944,1,Planned Leisure Couples,3.0,1.0,71.48247854381346,False,False,False
945,1,Planned Leisure Couples,6.0,1.0,59.50383193829775,False,False,False
946,6,Last-Minute City Breakers,3.0,2.0,92.28295303389339,False,True,False
947,5,Last-Minute City Breakers,1.0,1.0,98.3916347933152,False,False,False
948,3,Premium Couples,1.0,2.0,137.14119815999265,False,True,False
949,3,Premium Couples,2.0,1.0,168.39318582481218,False,True,False
950,3,Premium Couples,4.0,2.0,114.88148439269284,False,True,False
951,5,Last-Minute City Breakers,2.0,1.0,88.94972578350053,False,False,False
952,6,Last-Minute City Breakers,1.0,2.0,60.771379366457225,False,True,False
953,3,Premium Couples,4.0,2.0,129.3089023377397,False,True,False
954,4,Luxury Families,4.0,2.0,151.6668977834843,False,False,False
955,1,Planned Leisure Couples,5.0,1.0,86.9435344758265,False,False,False
956,1,Planned Leisure Couples,6.0,1.0,105.20485747068616,False,True,False
957,6,Last-Minute City Breakers,2.0,2.0,116.40182232489718,False,True,False
958,4,Luxury Families,2.0,2.0,196.2158873092306,True,False,False
959,1,Planned Leisure Couples,5.0,1.0,101.23532206114108,False,True,False
960,4,Luxury Families,3.0,3.0,174.06169480851406,False,True,False
961,3,Premium Couples,3.0,1.0,130.52950210855676,False,True,False
962,4,Luxury Families,4.0,3.0,241.44444891010207,True,False,False
963,6,Last-Minute City Breakers,1.0,2.0,90.86623225153255,False,True,False
964,3,Premium Couples,2.0,2.0,119.87472338929979,False,True,False
965,3,Premium Couples,3.0,2.0,120.53486775411517,False,True,False
966,1,Planned Leisure Couples,5.0,2.0,96.69989172801434,False,True,False
967,2,Early Planners,1.0,2.0,102.3933799094098,False,False,False
968,1,Planned Leisure Couples,4.0,1.0,109.18846125485256,False,True,False
969,3,Premium Couples,2.0,2.0,79.2712093527828,False,True,False
970,1,Planned Leisure Couples,7.0,1.0,100.94904135089693,False,True,False
971,3,Premium Couples,2.0,1.0,117.02179578362049,False,True,False
972,4,Luxury Families,2.0,3.0,171.67520371561886,True,True,False
973,6,Last-Minute City Breakers,2.0,2.0,65.9944314164362,False,True,False
974,4,Luxury Families,5.0,3.0,231.73858902914188,True,False,False
975,6,Last-Minute City Breakers,1.0,1.0,78.59864252996917,False,False,False
976,4,Luxury Families,4.0,3.0,196.69933628304452,False,False,False
977,0,Budget Solo Travelers,1.0,1.0,76.65192073646679,False,False,True
978,1,Planned Leisure Couples,4.0,2.0,124.0654796224953,False,True,False
979,1,Planned Leisure Couples,3.0,2.0,83.29671891220532,False,True,False
980,6,Last-Minute City Breakers,1.0,2.0,60.98485148209703,False,True,False
981,4,Luxury Families,2.0,2.0,161.78069747920526,True,False,False
982,1,Planned Leisure Couples,4.0,3.0,69.37396756713532,False,False,False
983,3,Premium Couples,3.0,2.0,148.6514974423638,False,False,False
984,2,Early Planners,3.0,1.0,96.63478841469663,False,True,False
985,0,Budget Solo Travelers,3.0,1.0,92.2351447430504,False,False,True
986,6,Last-Minute City Breakers,2.0,1.0,105.71177093185054,True,True,False
987,7,Extended Stay Guests,11.0,1.0,99.21454533772712,False,False,False
988,6,Last-Minute City Breakers,1.0,3.0,73.16425559164753,False,True,False
989,0,Budget Solo Travelers,1.0,1.0,86.8546239813541,False,False,True
990,0,Budget Solo Travelers,4.0,1.0,60.76026629064294,False,False,True
991,6,Last-Minute City Breakers,1.0,2.0,78.43449577143552,False,True,False
992,6,Last-Minute City Breakers,1.0,1.0,71.02164533552553,False,True,False
993,5,Last-Minute City Breakers,2.0,2.0,87.63800752946618,False,True,False
994,6,Last-Minute City Breakers,1.0,2.0,69.80138064776244,False,True,False
995,6,Last-Minute City Breakers,2.0,2.0,76.87545619895394,False,True,False
996,1,Planned Leisure Couples,6.0,1.0,102.46044475317316,False,True,False
997,5,Last-Minute City Breakers,1.0,1.0,76.2166673069428,False,True,True
998,0,Budget Solo Travelers,1.0,1.0,67.38883336468645,False,False,True
999,3,Premium Couples,3.0,1.0,123.07502081958053,False,True,False
